requirement_id,model,strategy,f1_score,precision,recall,completeness_score,correctness_score,hallucination_score
REQ-11,mistralai/devstral-2512:free,chain-of-thought,0.7999999999999999,0.8235294117647058,0.7777777777777778,4.6,2.4,4.2
REQ-13,google/gemini-2.5-flash,zero-shot,0.782608695652174,0.9473684210526315,0.6666666666666666,4.8,5.0,5.0
REQ-13,google/gemini-2.5-flash,zero-shot,0.782608695652174,0.9473684210526315,0.6666666666666666,4.8,3.8,5.0
REQ-13,google/gemini-2.5-flash,zero-shot,0.782608695652174,0.9473684210526315,0.6666666666666666,5.0,4.4,4.6
REQ-13,google/gemini-2.5-flash,zero-shot,0.782608695652174,0.9473684210526315,0.6666666666666666,4.8,4.6,5.0
REQ-13,google/gemini-2.5-flash,zero-shot,0.8085106382978724,0.95,0.7037037037037037,5.0,5.0,5.0
REQ-13,deepseek/deepseek-v3.2,zero-shot,0.6785714285714286,0.6551724137931034,0.7037037037037037,5.0,4.8,2.2
REQ-13,deepseek/deepseek-v3.2,zero-shot,0.7999999999999999,0.7857142857142857,0.8148148148148148,4.8,3.4,3.0
REQ-13,deepseek/deepseek-v3.2,zero-shot,0.6511627906976744,0.875,0.5185185185185185,5.0,3.8,4.0
REQ-13,deepseek/deepseek-v3.2,zero-shot,0.5757575757575758,0.48717948717948717,0.7037037037037037,5.0,4.8,3.2
REQ-13,deepseek/deepseek-v3.2,zero-shot,0.7777777777777778,0.7777777777777778,0.7777777777777778,5.0,3.6,3.0
REQ-13,openai/gpt-4o-mini,zero-shot,0.5641025641025641,0.9166666666666666,0.4074074074074074,5.0,5.0,5.0
REQ-13,openai/gpt-4o-mini,zero-shot,0.6,0.9230769230769231,0.4444444444444444,4.2,5.0,4.0
REQ-13,openai/gpt-4o-mini,zero-shot,0.5641025641025641,0.9166666666666666,0.4074074074074074,5.0,5.0,5.0
REQ-13,openai/gpt-4o-mini,zero-shot,0.5853658536585367,0.8571428571428571,0.4444444444444444,5.0,5.0,5.0
REQ-13,openai/gpt-4o-mini,zero-shot,0.6,0.9230769230769231,0.4444444444444444,4.4,4.8,4.6
REQ-13,z-ai/glm-4-32b,zero-shot,0.7636363636363638,0.75,0.7777777777777778,4.6,3.4,3.6
REQ-13,z-ai/glm-4-32b,zero-shot,0.5,0.5714285714285714,0.4444444444444444,4.8,2.4,2.8
REQ-13,z-ai/glm-4-32b,zero-shot,0.5106382978723405,0.6,0.4444444444444444,3.2,2.2,2.0
REQ-13,z-ai/glm-4-32b,zero-shot,0.7636363636363638,0.75,0.7777777777777778,5.0,3.4,4.0
REQ-13,z-ai/glm-4-32b,zero-shot,0.7777777777777778,0.7777777777777778,0.7777777777777778,5.0,2.4,2.2
REQ-13,mistralai/devstral-2512:free,zero-shot,0.782608695652174,0.9473684210526315,0.6666666666666666,5.0,5.0,4.8
REQ-13,mistralai/devstral-2512:free,zero-shot,0.8333333333333334,0.9523809523809523,0.7407407407407407,5.0,5.0,5.0
REQ-13,mistralai/devstral-2512:free,zero-shot,0.8163265306122449,0.9090909090909091,0.7407407407407407,5.0,5.0,5.0
REQ-13,mistralai/devstral-2512:free,zero-shot,0.8163265306122449,0.9090909090909091,0.7407407407407407,5.0,5.0,5.0
REQ-13,mistralai/devstral-2512:free,zero-shot,0.8888888888888888,0.8888888888888888,0.8888888888888888,5.0,5.0,4.6
REQ-13,google/gemini-2.5-flash,one-shot,0.923076923076923,0.96,0.8888888888888888,5.0,3.8,5.0
REQ-13,google/gemini-2.5-flash,one-shot,0.923076923076923,0.96,0.8888888888888888,5.0,3.2,4.8
REQ-13,google/gemini-2.5-flash,one-shot,0.923076923076923,0.96,0.8888888888888888,5.0,4.0,5.0
REQ-13,google/gemini-2.5-flash,one-shot,0.9019607843137256,0.9583333333333334,0.8518518518518519,5.0,4.6,5.0
REQ-13,google/gemini-2.5-flash,one-shot,0.923076923076923,0.96,0.8888888888888888,5.0,2.8,5.0
REQ-13,deepseek/deepseek-v3.2,one-shot,0.9629629629629629,0.9629629629629629,0.9629629629629629,5.0,5.0,5.0
REQ-13,deepseek/deepseek-v3.2,one-shot,0.9259259259259259,0.9259259259259259,0.9259259259259259,4.6,3.4,5.0
REQ-13,deepseek/deepseek-v3.2,one-shot,0.8888888888888888,0.8888888888888888,0.8888888888888888,5.0,4.4,5.0
REQ-13,deepseek/deepseek-v3.2,one-shot,0.9259259259259259,0.9259259259259259,0.9259259259259259,5.0,4.4,5.0
REQ-13,deepseek/deepseek-v3.2,one-shot,0.9259259259259259,0.9259259259259259,0.9259259259259259,5.0,5.0,5.0
REQ-13,openai/gpt-4o-mini,one-shot,0.8888888888888888,0.8888888888888888,0.8888888888888888,5.0,4.2,4.8
REQ-13,openai/gpt-4o-mini,one-shot,0.8888888888888888,0.8888888888888888,0.8888888888888888,4.8,4.8,5.0
REQ-13,openai/gpt-4o-mini,one-shot,0.9090909090909091,0.8928571428571429,0.9259259259259259,4.8,4.6,5.0
REQ-13,openai/gpt-4o-mini,one-shot,0.9090909090909091,0.8928571428571429,0.9259259259259259,5.0,4.8,5.0
REQ-13,openai/gpt-4o-mini,one-shot,0.8888888888888888,0.8888888888888888,0.8888888888888888,4.8,4.2,5.0
REQ-13,z-ai/glm-4-32b,one-shot,0.8727272727272727,0.8571428571428571,0.8888888888888888,5.0,4.4,5.0
REQ-13,z-ai/glm-4-32b,one-shot,0.9090909090909091,0.8928571428571429,0.9259259259259259,4.8,4.4,5.0
REQ-13,z-ai/glm-4-32b,one-shot,0.8888888888888888,0.8888888888888888,0.8888888888888888,5.0,4.4,4.8
REQ-13,z-ai/glm-4-32b,one-shot,0.8888888888888888,0.8888888888888888,0.8888888888888888,5.0,5.0,5.0
REQ-13,z-ai/glm-4-32b,one-shot,0.8888888888888888,0.8888888888888888,0.8888888888888888,5.0,3.8,5.0
REQ-13,mistralai/devstral-2512:free,one-shot,0.9259259259259259,0.9259259259259259,0.9259259259259259,5.0,4.6,5.0
REQ-13,mistralai/devstral-2512:free,one-shot,0.8888888888888888,0.8888888888888888,0.8888888888888888,5.0,5.0,5.0
REQ-13,mistralai/devstral-2512:free,one-shot,0.9259259259259259,0.9259259259259259,0.9259259259259259,5.0,4.8,5.0
REQ-13,mistralai/devstral-2512:free,one-shot,0.9259259259259259,0.9259259259259259,0.9259259259259259,5.0,4.4,5.0
REQ-13,mistralai/devstral-2512:free,one-shot,0.9259259259259259,0.9259259259259259,0.9259259259259259,5.0,4.6,5.0
REQ-13,google/gemini-2.5-flash,chain-of-thought,0.7659574468085106,0.9,0.6666666666666666,5.0,5.0,5.0
REQ-13,google/gemini-2.5-flash,chain-of-thought,0.823529411764706,0.875,0.7777777777777778,5.0,4.4,5.0
REQ-13,google/gemini-2.5-flash,chain-of-thought,0.7659574468085106,0.9,0.6666666666666666,5.0,5.0,5.0
REQ-13,google/gemini-2.5-flash,chain-of-thought,0.8461538461538461,0.88,0.8148148148148148,5.0,4.6,5.0
REQ-13,google/gemini-2.5-flash,chain-of-thought,0.7916666666666667,0.9047619047619048,0.7037037037037037,5.0,4.2,5.0
REQ-13,deepseek/deepseek-v3.2,chain-of-thought,0.8571428571428572,0.9545454545454546,0.7777777777777778,5.0,5.0,5.0
REQ-13,deepseek/deepseek-v3.2,chain-of-thought,0.6666666666666667,0.9333333333333333,0.5185185185185185,4.6,3.6,4.8
REQ-13,deepseek/deepseek-v3.2,chain-of-thought,0.8461538461538461,0.88,0.8148148148148148,5.0,4.4,4.6
REQ-13,deepseek/deepseek-v3.2,chain-of-thought,0.9019607843137256,0.9583333333333334,0.8518518518518519,5.0,4.8,5.0
REQ-13,deepseek/deepseek-v3.2,chain-of-thought,0.8333333333333334,0.9523809523809523,0.7407407407407407,5.0,4.2,5.0
REQ-13,openai/gpt-4o-mini,chain-of-thought,0.6222222222222222,0.7777777777777778,0.5185185185185185,4.8,3.8,5.0
REQ-13,openai/gpt-4o-mini,chain-of-thought,0.5641025641025641,0.9166666666666666,0.4074074074074074,3.8,3.6,4.0
REQ-13,openai/gpt-4o-mini,chain-of-thought,0.6222222222222222,0.7777777777777778,0.5185185185185185,4.6,3.8,5.0
REQ-13,openai/gpt-4o-mini,chain-of-thought,0.7636363636363638,0.75,0.7777777777777778,5.0,3.2,4.4
REQ-13,openai/gpt-4o-mini,chain-of-thought,0.6222222222222222,0.7777777777777778,0.5185185185185185,4.8,3.2,5.0
REQ-13,z-ai/glm-4-32b,chain-of-thought,0.46808510638297873,0.55,0.4074074074074074,3.4,3.4,2.2
REQ-13,z-ai/glm-4-32b,chain-of-thought,0.4651162790697674,0.625,0.37037037037037035,5.0,4.2,5.0
REQ-13,z-ai/glm-4-32b,chain-of-thought,0.6666666666666666,0.6666666666666666,0.6666666666666666,5.0,4.0,4.4
REQ-13,z-ai/glm-4-32b,chain-of-thought,0.5116279069767441,0.6875,0.4074074074074074,5.0,4.0,4.4
REQ-13,z-ai/glm-4-32b,chain-of-thought,0.4736842105263157,0.8181818181818182,0.3333333333333333,5.0,3.8,4.4
REQ-13,mistralai/devstral-2512:free,chain-of-thought,0.7692307692307692,0.8,0.7407407407407407,3.4,2.4,5.0
REQ-13,mistralai/devstral-2512:free,chain-of-thought,0.830188679245283,0.8461538461538461,0.8148148148148148,4.2,4.2,5.0
REQ-13,mistralai/devstral-2512:free,chain-of-thought,0.830188679245283,0.8461538461538461,0.8148148148148148,4.0,5.0,4.8
REQ-13,mistralai/devstral-2512:free,chain-of-thought,0.7843137254901961,0.8333333333333334,0.7407407407407407,4.2,4.0,4.0
REQ-13,mistralai/devstral-2512:free,chain-of-thought,0.782608695652174,0.9473684210526315,0.6666666666666666,5.0,4.0,5.0
REQ-03,google/gemini-2.5-flash,zero-shot,0.6875,0.8461538461538461,0.5789473684210527,4.8,2.8,5.0
REQ-03,google/gemini-2.5-flash,zero-shot,0.6875,0.8461538461538461,0.5789473684210527,5.0,3.2,5.0
REQ-03,google/gemini-2.5-flash,zero-shot,0.7272727272727273,0.8571428571428571,0.631578947368421,5.0,4.0,4.8
REQ-03,google/gemini-2.5-flash,zero-shot,0.6875,0.8461538461538461,0.5789473684210527,4.8,2.4,5.0
REQ-03,google/gemini-2.5-flash,zero-shot,0.7272727272727273,0.8571428571428571,0.631578947368421,5.0,3.0,4.8
REQ-03,deepseek/deepseek-v3.2,zero-shot,0.7499999999999999,0.9230769230769231,0.631578947368421,5.0,3.4,4.4
REQ-03,deepseek/deepseek-v3.2,zero-shot,0.8421052631578947,0.8421052631578947,0.8421052631578947,5.0,4.6,5.0
REQ-03,deepseek/deepseek-v3.2,zero-shot,0.8421052631578947,0.8421052631578947,0.8421052631578947,4.6,3.6,4.6
REQ-03,deepseek/deepseek-v3.2,zero-shot,0.6875,0.8461538461538461,0.5789473684210527,4.6,3.2,5.0
REQ-03,deepseek/deepseek-v3.2,zero-shot,0.8947368421052632,0.8947368421052632,0.8947368421052632,5.0,3.4,4.8
REQ-03,openai/gpt-4o-mini,zero-shot,0.5,0.7777777777777778,0.3684210526315789,4.6,3.0,5.0
REQ-03,openai/gpt-4o-mini,zero-shot,0.5,0.7777777777777778,0.3684210526315789,3.6,3.0,5.0
REQ-03,openai/gpt-4o-mini,zero-shot,0.5,0.7777777777777778,0.3684210526315789,5.0,4.6,5.0
REQ-03,openai/gpt-4o-mini,zero-shot,0.5,0.7777777777777778,0.3684210526315789,4.4,3.2,4.8
REQ-03,openai/gpt-4o-mini,zero-shot,0.5,0.7777777777777778,0.3684210526315789,4.4,3.4,5.0
REQ-03,z-ai/glm-4-32b,zero-shot,0.5945945945945946,0.6111111111111112,0.5789473684210527,4.4,2.6,2.6
REQ-03,z-ai/glm-4-32b,zero-shot,0.6111111111111113,0.6470588235294118,0.5789473684210527,4.2,2.8,3.0
REQ-03,z-ai/glm-4-32b,zero-shot,0.6666666666666667,0.7857142857142857,0.5789473684210527,4.4,2.4,3.4
REQ-03,z-ai/glm-4-32b,zero-shot,0.6470588235294117,0.7333333333333333,0.5789473684210527,5.0,3.4,3.8
REQ-03,z-ai/glm-4-32b,zero-shot,0.6470588235294117,0.7333333333333333,0.5789473684210527,4.8,2.8,4.0
REQ-03,mistralai/devstral-2512:free,zero-shot,0.7058823529411765,0.8,0.631578947368421,5.0,2.8,5.0
REQ-03,mistralai/devstral-2512:free,zero-shot,0.7058823529411765,0.8,0.631578947368421,4.8,2.8,5.0
REQ-03,mistralai/devstral-2512:free,zero-shot,0.7058823529411765,0.8,0.631578947368421,5.0,3.2,4.8
REQ-03,mistralai/devstral-2512:free,zero-shot,0.7058823529411765,0.8,0.631578947368421,5.0,3.0,4.8
REQ-03,mistralai/devstral-2512:free,zero-shot,0.7058823529411765,0.8,0.631578947368421,4.8,2.8,5.0
REQ-03,google/gemini-2.5-flash,one-shot,0.8421052631578947,0.8421052631578947,0.8421052631578947,4.8,2.8,4.0
REQ-03,google/gemini-2.5-flash,one-shot,0.7272727272727273,0.8571428571428571,0.631578947368421,5.0,3.4,4.8
REQ-03,google/gemini-2.5-flash,one-shot,0.8648648648648649,0.8888888888888888,0.8421052631578947,5.0,3.2,5.0
REQ-03,google/gemini-2.5-flash,one-shot,0.7272727272727273,0.8571428571428571,0.631578947368421,4.8,3.2,5.0
REQ-03,google/gemini-2.5-flash,one-shot,0.8648648648648649,0.8888888888888888,0.8421052631578947,5.0,2.6,5.0
REQ-03,deepseek/deepseek-v3.2,one-shot,0.8947368421052632,0.8947368421052632,0.8947368421052632,4.6,3.6,5.0
REQ-03,deepseek/deepseek-v3.2,one-shot,0.8947368421052632,0.8947368421052632,0.8947368421052632,4.8,4.0,5.0
REQ-03,deepseek/deepseek-v3.2,one-shot,0.8947368421052632,0.8947368421052632,0.8947368421052632,4.8,3.6,5.0
REQ-03,deepseek/deepseek-v3.2,one-shot,0.8947368421052632,0.8947368421052632,0.8947368421052632,4.8,3.4,5.0
REQ-03,deepseek/deepseek-v3.2,one-shot,0.8947368421052632,0.8947368421052632,0.8947368421052632,4.4,4.2,5.0
REQ-03,openai/gpt-4o-mini,one-shot,0.7272727272727273,0.8571428571428571,0.631578947368421,4.0,3.4,5.0
REQ-03,openai/gpt-4o-mini,one-shot,0.6666666666666667,0.7857142857142857,0.5789473684210527,4.2,3.6,5.0
REQ-03,openai/gpt-4o-mini,one-shot,0.7272727272727273,0.8571428571428571,0.631578947368421,4.0,3.2,5.0
REQ-03,openai/gpt-4o-mini,one-shot,0.7272727272727273,0.8571428571428571,0.631578947368421,3.8,3.2,5.0
REQ-03,openai/gpt-4o-mini,one-shot,0.7647058823529413,0.8666666666666667,0.6842105263157895,4.0,3.4,4.6
REQ-03,z-ai/glm-4-32b,one-shot,0.7567567567567567,0.7777777777777778,0.7368421052631579,4.2,4.8,5.0
REQ-03,z-ai/glm-4-32b,one-shot,0.6486486486486486,0.6666666666666666,0.631578947368421,4.0,4.8,4.8
REQ-03,z-ai/glm-4-32b,one-shot,0.7567567567567567,0.7777777777777778,0.7368421052631579,4.0,4.6,5.0
REQ-03,z-ai/glm-4-32b,one-shot,0.631578947368421,0.631578947368421,0.631578947368421,3.6,3.2,3.4
REQ-03,z-ai/glm-4-32b,one-shot,0.8421052631578947,0.8421052631578947,0.8421052631578947,5.0,3.2,5.0
REQ-03,mistralai/devstral-2512:free,one-shot,0.7647058823529413,0.8666666666666667,0.6842105263157895,4.8,4.0,5.0
REQ-03,mistralai/devstral-2512:free,one-shot,0.7647058823529413,0.8666666666666667,0.6842105263157895,4.8,3.8,4.8
REQ-03,mistralai/devstral-2512:free,one-shot,0.7647058823529413,0.8666666666666667,0.6842105263157895,4.8,3.8,4.6
REQ-03,mistralai/devstral-2512:free,one-shot,0.7647058823529413,0.8666666666666667,0.6842105263157895,4.8,4.0,5.0
REQ-03,mistralai/devstral-2512:free,one-shot,0.7647058823529413,0.8666666666666667,0.6842105263157895,4.8,3.2,5.0
REQ-03,google/gemini-2.5-flash,chain-of-thought,0.6875,0.8461538461538461,0.5789473684210527,5.0,2.6,5.0
REQ-03,google/gemini-2.5-flash,chain-of-thought,0.5714285714285714,0.8888888888888888,0.42105263157894735,5.0,3.8,5.0
REQ-03,google/gemini-2.5-flash,chain-of-thought,0.6875,0.8461538461538461,0.5789473684210527,5.0,3.6,5.0
REQ-03,google/gemini-2.5-flash,chain-of-thought,0.6875,0.8461538461538461,0.5789473684210527,4.6,3.2,5.0
REQ-03,google/gemini-2.5-flash,chain-of-thought,0.6875,0.8461538461538461,0.5789473684210527,5.0,3.8,5.0
REQ-03,deepseek/deepseek-v3.2,chain-of-thought,0.6842105263157895,0.6842105263157895,0.6842105263157895,4.8,3.8,4.8
REQ-03,deepseek/deepseek-v3.2,chain-of-thought,0.7499999999999999,0.9230769230769231,0.631578947368421,4.6,2.6,5.0
REQ-03,deepseek/deepseek-v3.2,chain-of-thought,0.7878787878787878,0.9285714285714286,0.6842105263157895,4.6,4.0,5.0
REQ-03,deepseek/deepseek-v3.2,chain-of-thought,0.7499999999999999,0.9230769230769231,0.631578947368421,4.8,4.0,5.0
REQ-03,deepseek/deepseek-v3.2,chain-of-thought,0.7058823529411765,0.8,0.631578947368421,4.8,3.2,5.0
REQ-03,openai/gpt-4o-mini,chain-of-thought,0.37037037037037035,0.625,0.2631578947368421,4.8,3.2,4.2
REQ-03,openai/gpt-4o-mini,chain-of-thought,0.7058823529411765,0.8,0.631578947368421,4.4,3.8,4.8
REQ-03,openai/gpt-4o-mini,chain-of-thought,0.7272727272727273,0.8571428571428571,0.631578947368421,4.6,3.2,5.0
REQ-03,openai/gpt-4o-mini,chain-of-thought,0.5185185185185185,0.875,0.3684210526315789,4.8,4.4,5.0
REQ-03,openai/gpt-4o-mini,chain-of-thought,0.5925925925925926,1.0,0.42105263157894735,5.0,5.0,5.0
REQ-03,z-ai/glm-4-32b,chain-of-thought,0.3870967741935484,0.5,0.3157894736842105,4.2,3.2,4.2
REQ-03,z-ai/glm-4-32b,chain-of-thought,0.19999999999999998,0.2727272727272727,0.15789473684210525,4.2,4.0,4.6
REQ-03,z-ai/glm-4-32b,chain-of-thought,0.46153846153846156,0.45,0.47368421052631576,4.2,3.0,3.8
REQ-03,z-ai/glm-4-32b,chain-of-thought,0.13333333333333333,0.18181818181818182,0.10526315789473684,4.2,3.4,4.2
REQ-03,z-ai/glm-4-32b,chain-of-thought,0.36363636363636365,0.42857142857142855,0.3157894736842105,4.0,3.2,4.2
REQ-03,mistralai/devstral-2512:free,chain-of-thought,0.7647058823529413,0.8666666666666667,0.6842105263157895,4.6,4.2,5.0
REQ-03,mistralai/devstral-2512:free,chain-of-thought,0.7647058823529413,0.8666666666666667,0.6842105263157895,5.0,4.4,5.0
REQ-03,mistralai/devstral-2512:free,chain-of-thought,0.6857142857142857,0.75,0.631578947368421,4.6,3.2,4.0
REQ-03,mistralai/devstral-2512:free,chain-of-thought,0.7647058823529413,0.8666666666666667,0.6842105263157895,4.8,4.2,5.0
REQ-03,mistralai/devstral-2512:free,chain-of-thought,0.7647058823529413,0.8666666666666667,0.6842105263157895,5.0,4.4,5.0
